d18Ow,temperature,sigma,iteration,d18Op_modeled,group
1.6395169228657835,35.841506915555584,1.4292894824345312,63,19.60093542291763,Endo
1.6276249317088674,35.943140961958534,1.1936214833154994,64,18.454767710949717,Endo
1.690348229799672,35.941705525829,1.1432827933069474,65,19.487432435257073,Endo
1.6450754457999297,36.05056698727549,1.1676146765262592,66,19.398951945864546,Endo
1.6738527214026975,36.0662795994239,1.1250874183256825,67,20.64830334461592,Endo
1.8041785111090352,36.04930374357868,1.1367079671625164,68,18.663600515669245,Endo
1.7220585219761513,36.0501611675589,0.8672051420537438,69,20.503869590834746,Endo
1.9996848951548745,36.14705637008692,0.9347568335152465,70,18.988467786639873,Endo
1.9996848951548745,36.14705637008692,0.9347568335152465,71,20.762702349178532,Endo
1.9826906766073442,36.216569432991854,0.9347568335152465,72,18.060043846117964,Endo
1.9826906766073442,36.216569432991854,0.9347568335152465,73,20.482946328615263,Endo
1.9826906766073442,36.216569432991854,0.9347568335152465,74,19.846984346027153,Endo
1.836260670297388,36.273661558400114,0.9545607624579535,75,20.19013341561527,Endo
1.7876836188747205,36.41287702240007,0.9450517756315712,76,17.519146356038917,Endo
1.7826530497167439,36.55281010786969,0.9666746649065647,77,19.27370447596963,Endo
1.6440473979708243,36.553892223921366,0.9904551802689694,78,19.42254958757713,Endo
1.6969828951583308,36.68218141469344,0.9476634153840006,79,18.419138591484415,Endo
1.5978921111835223,36.68218141469344,0.9476634153840006,80,17.916122586810705,Endo
1.7658362226230604,36.61050342516118,0.9825221257636829,81,18.426893327635995,Endo
1.9760028883972993,36.730199668700145,1.0761853030555266,82,18.856082046418624,Endo
1.9514570090047172,36.84482187955936,1.0945266773669051,83,18.09676988916823,Endo
1.9514570090047172,36.84482187955936,1.0945266773669051,84,17.070140282619388,Endo
1.9514570090047172,36.84482187955936,1.0945266773669051,85,19.787152521920536,Endo
1.8950098198033267,36.89516138169253,1.081178124063357,86,20.018688352508796,Endo
1.923903992266756,36.993062356688476,1.0454792545313745,87,21.14022872380402,Endo
1.923903992266756,36.993062356688476,1.0454792545313745,88,19.316879788159774,Endo
1.923903992266756,36.993062356688476,1.0454792545313745,89,19.109527551249798,Endo
1.9420289858471138,37.11703459789211,1.0146938270967212,90,19.884628434430557,Endo
1.9420289858471138,37.11703459789211,1.0146938270967212,91,18.56088607735822,Endo
1.9367692921672943,37.144680877623486,1.005951022443939,92,20.15023604240467,Endo
1.834503113183433,37.07496166126996,0.9498811072325215,93,19.670534285504797,Endo
1.8101096114201511,36.96781870290342,1.0874450663712492,94,17.541535053787687,Endo
1.7491841056578565,37.02281709854587,1.0431957627435413,95,22.084548750355275,Endo
1.813095248743149,37.131176084636124,1.1552488215873136,96,17.7573018569172,Endo
1.7948212617849448,37.055895082104605,1.1437199015981585,97,21.219251174366118,Endo
1.7948212617849448,37.055895082104605,1.1437199015981585,98,19.534449455622546,Endo
1.7948212617849448,37.055895082104605,1.1437199015981585,99,20.02809064521674,Endo
1.9324516619002003,37.06045355797691,1.3673913420541801,100,20.465257441289292,Endo
1.7887691196387145,37.13966892105037,1.1844275148637349,101,19.253532673513295,Endo
1.9183252625894147,37.14765275807522,1.1093816922914503,102,17.705450592793138,Endo
1.8111689166853941,37.28377024443342,1.1521031873359993,103,18.500939987057805,Endo
1.8693595371449252,37.21445771231077,1.2405029952100948,104,17.855401131822358,Endo
1.739826838782323,37.200569805787445,1.2141222606969346,105,19.45782836145584,Endo
1.8143701852349103,37.26032719067919,1.1525467643494756,106,19.683555934290936,Endo
1.8949545731106543,37.19644468003605,1.3099581182717692,107,19.176791986142916,Endo
1.9211950790010153,37.137991588625866,1.1570885005609854,108,18.95316988549865,Endo
1.9867022822113798,37.21551803821074,1.0979668747285318,109,19.75275763950098,Endo
1.9867022822113798,37.21551803821074,1.0979668747285318,110,17.338859561581188,Endo
1.9867022822113798,37.21551803821074,1.0979668747285318,111,19.4637168017822,Endo
1.9791604523264652,37.24941883683101,0.8759052816773233,112,18.224749891050735,Endo
1.9791604523264652,37.24941883683101,0.8759052816773233,113,20.233001931492314,Endo
1.9791604523264652,37.24941883683101,0.8759052816773233,114,19.407632501480514,Endo
1.9791604523264652,37.24941883683101,0.8759052816773233,115,20.18195726144497,Endo
1.9791604523264652,37.24941883683101,0.8759052816773233,116,19.53259955817722,Endo
1.994168466982432,37.31956283655693,0.8899306692778486,117,20.155340645943078,Endo
1.9735193824582222,37.549930767395864,0.9162315906169413,118,19.6546706100419,Endo
1.913590533110362,37.488465257092614,0.9465360430600016,119,18.23458700899238,Endo
1.863939933466665,37.38884644616833,1.03127374654269,120,20.505235932151567,Endo
1.86651210314486,37.17347494043159,1.077897267421697,121,19.134517986722066,Endo
1.7351336568005973,37.39372301505286,1.0855761320569253,122,18.555849220836375,Endo
1.7334517908838654,37.440631525301,0.9161433936866406,123,19.389108572037898,Endo
1.699089598811646,37.56191530507029,0.9161433936866406,124,20.13539072742473,Endo
1.7622388480121605,37.4113700234614,0.9161433936866406,125,18.266824402654557,Endo
1.7393227978574557,37.38356135509167,0.9226582735499299,126,20.297177618870546,Endo
1.7613583285106706,37.19136295720735,0.9409365072616862,127,19.98091534696196,Endo
1.8161502734549138,37.28391570319013,0.8960312736431536,128,18.183271715611905,Endo
1.9005044919349388,37.38350946098189,0.8960312736431536,129,18.09229599138075,Endo
1.8188688252304426,37.47370143537164,0.8960312736431536,130,18.533830404276596,Endo
1.9844328420889552,37.32729527598213,0.9001296310408107,131,19.667030774165458,Endo
1.9716588574223584,37.35357223934157,1.065036950230568,132,18.296266018596377,Endo
1.9978842153022585,37.291042019356816,1.0177917735211632,133,20.61559637413401,Endo
1.9311705588583015,37.333405177795754,0.9848366714037382,134,18.775003790315537,Endo
1.9918697009795698,37.30187097990948,0.9707525914834589,135,18.544585440570085,Endo
1.7358814355320364,37.29390183308348,0.9707525914834589,136,18.630857314510543,Endo
1.6881193112710544,37.27927482814353,1.0157906086184816,137,18.933829909075584,Endo
1.6297101403356158,37.401378082642736,1.0157906086184816,138,17.701355330016867,Endo
1.7010034384628014,37.42511229535599,1.0316780067686129,139,19.4818697936667,Endo
1.6856295386756905,37.33367770220671,1.044495326315045,140,19.282004222504145,Endo
1.7298638310118555,37.183091054652536,1.087832850088778,141,18.342054894557666,Endo
1.7356399784081493,37.1890095379384,1.243313416613187,142,18.288346746304857,Endo
1.8132736108933147,37.31938353972381,1.2532355342798696,143,19.689885376464435,Endo
1.9174468921260748,37.40372035920862,1.304210712142601,144,20.016466144953633,Endo
1.9042096047407222,37.31017048407179,1.2601669326032752,145,19.751096620712467,Endo
1.9042096047407222,37.31017048407179,1.2601669326032752,146,17.821709728679384,Endo
1.9042096047407222,37.31017048407179,1.2601669326032752,147,18.519226706601984,Endo
1.9904970474656702,37.353555497160066,1.3584615325421132,148,15.243748137927074,Endo
1.9249769013868518,37.31878139300071,1.2762437454509217,149,21.203945290549793,Endo
1.7900450773233014,37.185330192805424,1.1467277562486675,150,19.444421010988673,Endo
1.7406588574822486,37.230783688588545,1.1721349567843455,151,19.94468367365413,Endo
1.7847147244231265,37.225479538200084,1.2598605927441702,152,19.479800373375323,Endo
1.767571850979828,37.26665782670209,1.385654973124851,153,21.08414858455781,Endo
1.9552349877827104,37.133836821081275,1.5375002082437714,154,17.922989694524386,Endo
1.8002703643028695,37.07379799550978,1.5213569152293784,155,17.673987640561855,Endo
1.6885758632661332,37.09760740258875,1.5213569152293784,156,19.314836802495545,Endo
1.7615200962694217,36.95862828026282,1.6540946672535155,157,21.15553402843446,Endo
1.8032671987664934,36.869186990022904,1.5413876444037726,158,20.55158063468271,Endo
1.8604221146442435,36.797745771285534,1.6063620685818467,159,18.73804922917897,Endo
1.6074102981763276,36.82062219899756,1.643563720677987,160,16.03711224858435,Endo
1.6778711581744163,36.677848072428574,1.5024449917722735,161,19.72422402383291,Endo
1.631294493600211,36.7689881382266,1.5279320144945647,162,16.832955498883084,Endo
1.6443313632127718,36.89364429890244,1.6264321765591758,163,17.819925629194383,Endo
1.5120422961655433,37.0096294982596,1.5369258651074313,164,19.155484635598874,Endo
1.46516704494509,36.94118983156921,1.563805586308633,165,18.982161963335287,Endo
1.4298440217537536,37.107317235971585,1.5833608563749222,166,19.71309483467283,Endo
1.4090216441530248,37.13391724329211,1.567510429039931,167,19.271764670497475,Endo
1.4273920631496184,37.12504447854054,1.561148288213507,168,16.8292469644095,Endo
1.4929667631137236,37.222550875581184,1.5591472672264717,169,21.105718786841422,Endo
1.6742133792337828,37.27991621682686,1.5035878999044936,170,20.060984115355478,Endo
1.7021252193265315,37.420379691513666,1.5035878999044936,171,19.957781047445142,Endo
1.777183224548543,37.544054049611816,1.5550320097289845,172,17.828641632164604,Endo
1.8674409913016918,37.50348131211778,1.430584873843776,173,19.179084644044398,Endo
1.7878759049543202,37.54271642238333,1.459123915367032,174,18.886660632577232,Endo
1.6093084480875186,37.47211631373745,1.459123915367032,175,18.4571992144708,Endo
1.6782260235105573,37.42685064297428,1.3410987990110488,176,21.207164874519762,Endo
1.66880887243336,37.5107879541387,1.3051065212508617,177,19.428107627657667,Endo
1.5836052493934734,37.45333301302664,1.2243228250834093,178,19.20893169366232,Endo
1.5077072402652902,37.52399937761448,1.227245441270179,179,18.66003656742714,Endo
1.7527219399106784,37.651842760313755,1.3947051445224827,180,19.89550384255757,Endo
1.6116078959037548,37.63118432696153,1.4170203483216586,181,19.65114649040164,Endo
1.6592921264598792,37.71309161671377,1.577203641675589,182,15.485896298025775,Endo
1.5453235858974526,37.57525018203543,1.605176799846635,183,19.621375464723016,Endo
1.5116087930223672,37.54952162308177,1.5246325563622423,184,17.329250498416904,Endo
1.449382192708014,37.49065115984104,1.5857534293489866,185,18.340138134512426,Endo
1.4304763692715243,37.52111171270243,1.6513945822646978,186,17.35874252722809,Endo
1.298649504539796,37.741253747061705,1.7408427468073167,187,17.526331925492084,Endo
1.2572757194351685,37.735818579142794,1.655343840609626,188,19.293062655134676,Endo
1.209048046763371,37.93071977327461,1.655343840609626,189,22.791432403610862,Endo
1.3040949807032227,38.075940891908864,1.5832220240151187,190,17.910726589625188,Endo
1.1209671046020122,38.25650745066412,1.601396480614398,191,17.14540734135153,Endo
1.1209671046020122,38.25650745066412,1.601396480614398,192,16.437168930203494,Endo
1.1209671046020122,38.25650745066412,1.601396480614398,193,14.980271237349445,Endo
1.1987845533467638,38.02452329327896,1.781019278310601,194,19.21356293787823,Endo
1.2016579245697185,38.06300198846673,1.7157890349736182,195,18.68685064339906,Endo
1.3567380560392177,38.15106521182991,1.8202654201403015,196,19.0250849412103,Endo
1.3579654607114107,38.09433466232426,1.7272367799142787,197,20.877609340358834,Endo
1.3607141563111667,38.13913725639609,1.7272367799142787,198,20.53009155763802,Endo
1.3359505107037615,38.0873198639876,1.6681018587420926,199,16.60201338177,Endo
1.373317633986022,38.2050278799921,1.6361453478177337,200,19.110924367004955,Endo
1.3604558396165045,38.304289539803904,1.636870224397234,201,18.764825692252085,Endo
1.543114466942525,38.39909941523426,1.641610213744375,202,19.073138395644985,Endo
1.3764448606006172,38.651019143213944,1.5945810713690791,203,18.622260242374313,Endo
1.3913691031013182,38.65423487220712,1.537129559273778,204,18.695034628480126,Endo
1.3655049691986765,38.48458862967342,1.5312622577875525,205,19.73062259244133,Endo
1.4443751382621728,38.39839586352135,1.5312622577875525,206,17.446413671608646,Endo
1.5308011879351109,38.39839586352135,1.5312622577875525,207,18.427367528606265,Endo
1.7562483411705059,38.46315303320048,1.3922978286013277,208,17.402550515255673,Endo
1.8546965928595751,38.56851493753512,1.3726712394482936,209,16.378956148190024,Endo
1.8546965928595751,38.56851493753512,1.3726712394482936,210,20.525395150599174,Endo
1.935652468114465,38.52026874448787,1.4331793285519527,211,19.37484064869455,Endo
1.935652468114465,38.52026874448787,1.4331793285519527,212,18.213986547592892,Endo
1.7740583623703243,38.551027934137025,1.3016786701044811,213,18.377773093380878,Endo
1.7740583623703243,38.551027934137025,1.3016786701044811,214,17.541992982739448,Endo
1.6738948031743672,38.59178578301029,1.2908917765961263,215,18.407185063349207,Endo
1.774921798192523,38.514929355484185,1.1976435311265294,216,18.45553253507161,Endo
1.8220037773911013,38.397387292764186,1.2598306735776328,217,18.73128670808616,Endo
1.8493647378114666,38.242321578905376,1.3369095203769727,218,16.06920073771947,Endo
1.823526938685022,38.26906958148655,1.479975265274352,219,19.192926117164262,Endo
1.6143137839383177,38.28508876721634,1.4373159175949877,220,19.236768160928392,Endo
1.5866797398723416,38.31399485087872,1.3833428463748503,221,17.74205074452062,Endo
1.4719204535013912,38.28073677338288,1.4113504684642386,222,17.964208503676662,Endo
1.2237072075501771,38.2684127140581,1.4132346173920862,223,16.052879523652052,Endo
1.3401930588674518,38.0749746199382,1.512628222439946,224,19.056989622283506,Endo
1.5385452701420086,38.075563912857966,1.5156100068723997,225,20.161525041624067,Endo
1.4453223103191204,38.10213135985494,1.3448191850855853,226,18.114568865492384,Endo
1.4769690320484776,38.27003521776998,1.4487217508212855,227,18.913591851212978,Endo
1.6647881443395776,38.44552507776412,1.351789069149559,228,17.953203302983695,Endo
1.5900271358732074,38.466587273434435,1.2655734047408294,229,20.790453789611796,Endo
1.6255015712002296,38.318793049232674,1.28561595377503,230,19.462425939091965,Endo
1.6404242919017944,38.457862466025475,1.2688254929720126,231,17.260018643571826,Endo
1.6370794433237705,38.30120034396055,1.2688254929720126,232,17.981103994049384,Endo
1.6162781423973065,38.194054344298806,1.3190540689759591,233,17.84008128678655,Endo
1.640982102068002,38.245199277720204,1.1207758971138209,234,17.437493771157545,Endo
1.5758366986424763,38.31316150164014,1.1207758971138209,235,17.86980871117346,Endo
1.5537903670451052,38.31316150164014,1.1207758971138209,236,18.01344474834245,Endo
1.5805411808303231,38.297798714307156,1.0607759426944292,237,19.751782220350627,Endo
1.6170921866838128,38.355696862437725,1.0491761479528776,238,19.325119658464562,Endo
1.6170921866838128,38.355696862437725,1.0491761479528776,239,18.599543112224634,Endo
1.524413887994956,38.28561617645329,1.0352997618936925,240,17.214549229140037,Endo
1.499974691627231,38.216609693800876,1.040813996816362,241,18.415825261061823,Endo
1.5210980140367216,38.323588519417235,0.9749241675024378,242,19.066904437335786,Endo
1.6096267124143582,38.25481318198288,1.0144088289701716,243,20.013577875814068,Endo
1.6864491931237904,38.39097873774417,1.1356226172736208,244,16.863897245871406,Endo
1.8096269105696137,38.37461784466866,1.3705748086850786,245,20.458605345391877,Endo
1.9027662638312888,38.211126945899395,1.3975263239825555,246,17.758739577861427,Endo
1.9902619249793392,38.3003803379198,1.4070553960298158,247,19.154646065665624,Endo
1.9902619249793392,38.3003803379198,1.4070553960298158,248,22.618575644119314,Endo
1.9902619249793392,38.3003803379198,1.4070553960298158,249,21.44856874771189,Endo
1.9646030855572,38.37072957472353,1.3858758306970058,250,18.812843530851747,Endo
1.9646030855572,38.37072957472353,1.3858758306970058,251,19.62428222706754,Endo
1.9961866709689469,38.318968998264964,1.3858758306970058,252,18.182058095030314,Endo
1.9961866709689469,38.318968998264964,1.3858758306970058,253,19.030338129529873,Endo
1.9961866709689469,38.318968998264964,1.3858758306970058,254,16.1157566676937,Endo
1.8478724667705844,38.35223687296664,1.3432032532565321,255,16.771939732962807,Endo
1.9271207552408431,38.31431626376155,1.321548964037705,256,18.78334944216765,Endo
1.9271207552408431,38.31431626376155,1.321548964037705,257,18.211743907189256,Endo
1.9271207552408431,38.31431626376155,1.321548964037705,258,20.780714940180907,Endo
1.7332977376141678,38.31574257337833,1.433524649885452,259,18.73547976147077,Endo
1.6577997969578337,38.167688556184,1.340265814755783,260,19.907014640940126,Endo
1.7360679445876617,38.36870288615366,1.3923124629882184,261,18.17521193954357,Endo
1.7336786651925795,38.507940478502995,1.4262922427281948,262,16.22159434419999,Endo
1.7543891228500574,38.460038301022244,1.4355818015483472,263,16.306998132051778,Endo
1.7973973040033677,38.46426910472241,1.4355818015483472,264,19.47171950459156,Endo
1.8269058265560192,38.542154805333574,1.3181294932084804,265,19.792976633232996,Endo
1.7718123020482315,38.55428081218249,1.5183925441515889,266,18.465911953696253,Endo
1.7609348002298921,38.493939843484,1.4838001912948604,267,19.918864724961338,Endo
1.8707693072909628,38.55203761095505,1.6406521242318468,268,20.519934346480717,Endo
1.8631218502871247,38.6024801101779,1.7719182111456593,269,17.639248326306873,Endo
1.7796822895640736,38.39831291572346,1.7969456473010776,270,17.204982697366983,Endo
1.854145289549878,38.4483385474776,1.8674757302539757,271,21.756683443899536,Endo
1.893101235318963,38.474026050412135,1.9588401759111254,272,20.637480791120076,Endo
1.7513669747474085,38.58185242224528,1.8744152637156861,273,19.82549415104961,Endo
1.7585832969049677,38.66334275836258,1.9595473341741585,274,16.237359717343445,Endo
1.9228876346161488,38.75835968354392,2.0187504823071274,275,19.02738267851932,Endo
1.9940365494742964,38.58105953267589,1.9793967804524049,276,18.461434939369614,Endo
1.9940365494742964,38.58105953267589,1.9793967804524049,277,20.690306550842543,Endo
1.9940365494742964,38.58105953267589,1.9793967804524049,278,19.905679602701035,Endo
1.90212513658161,38.37759458443078,1.9052155373998485,279,16.841324913221296,Endo
1.90212513658161,38.37759458443078,1.9052155373998485,280,19.725940417748742,Endo
1.9143350047430827,38.642934626834595,1.7964087724711826,281,20.31790107880899,Endo
1.960879892228067,38.561935209031326,1.8010194692726846,282,18.81251368506664,Endo
1.9779099693630462,38.55133739676702,1.7877068896515171,283,18.342252007266374,Endo
1.9551875558649583,38.37455559664894,1.7939476424545335,284,17.18192070028747,Endo
1.8652346792045795,38.279439292266574,1.7087259894817302,285,19.715419343999415,Endo
1.8213901644604644,38.42200862822248,1.7629693387650025,286,19.633018304368893,Endo
1.8213901644604644,38.42200862822248,1.7629693387650025,287,20.535017723530988,Endo
1.6157719564804292,38.32747408700711,1.5964521372344103,288,18.081698409456884,Endo
1.5608068566766702,38.332621934134814,1.663503153678343,289,21.6141429508511,Endo
1.5608068566766702,38.332621934134814,1.663503153678343,290,17.80218519440309,Endo
1.5934547246776638,38.37382065317353,1.6281556977593241,291,17.34430606943756,Endo
1.5132830442970884,38.36690936347614,1.4846928955792937,292,20.467865773362497,Endo
1.5619507280763933,38.37570026517148,1.5854132885203622,293,17.128863397566672,Endo
1.4992161323429716,38.3777656526207,1.7560025334322358,294,19.664126956762555,Endo
1.5199069306610955,38.43224450151867,1.7749661790257882,295,16.53852532642899,Endo
1.5560833480834313,38.46050834729641,1.8357930107857716,296,20.697545090165132,Endo
1.589021418290285,38.34684030570927,1.8176140282688467,297,20.264361785662782,Endo
1.6013967291290823,38.34179636008497,1.7009140972391832,298,17.44066152039488,Endo
1.5135969758199654,38.440198823156905,1.7155913537265743,299,16.975786666541435,Endo
1.4733196703082312,38.54589728091818,1.6102373681074305,300,17.240239928272377,Endo
1.7044040739098625,38.43373933708287,1.6502418357736535,301,19.297637110379657,Endo
1.754189673867649,38.402330225436266,1.6782223881539151,302,19.34532630257251,Endo
1.886046751634757,38.34244611501302,1.4789567299187394,303,17.432468608390817,Endo
1.9544440706474773,38.28356179486159,1.3135319089562474,304,17.524909881096175,Endo
1.9060275859545894,38.31509597660275,1.3103683383474147,305,18.54509989810485,Endo
1.9018908013310205,38.34286613233054,1.405725103898336,306,20.393325136916552,Endo
1.9018908013310205,38.34286613233054,1.405725103898336,307,22.043870984972127,Endo
1.8418536190149957,38.13122532768941,1.4248078395698485,308,18.77269072261815,Endo
1.74369590248753,38.18693454511148,1.2722890823535895,309,18.791118609034598,Endo
1.74369590248753,38.18693454511148,1.2722890823535895,310,21.004310909601866,Endo
1.8779003036723432,38.305720709852416,1.3714402374505952,311,21.18115228400587,Endo
1.8779003036723432,38.305720709852416,1.3714402374505952,312,17.733589620154206,Endo
1.897095593816016,38.357053573729125,1.5417497164400518,313,20.072149727153036,Endo
1.8117233392493857,38.22932064658397,1.3110201722312185,314,18.279673699053866,Endo
1.8092890988192456,38.37996391204333,1.316220598549738,315,20.039916080503446,Endo
1.651749056954202,38.45117148318231,1.279967863680542,316,17.82806683956414,Endo
1.677655820193404,38.386786027645236,1.2956176677932312,317,18.628170544591775,Endo
1.712457198643066,38.36343712481733,1.3077082445309807,318,21.05014378635551,Endo
1.679748334486378,38.42020580408049,1.5119886315604565,319,15.747942776338702,Endo
1.5969213124728852,38.34026418603011,1.4533481935289247,320,17.651008730750192,Endo
1.7089660155036814,38.261335853311806,1.5394425751323024,321,17.586184898594258,Endo
1.770963144930471,38.38312221085394,1.6854659093695705,322,19.46041750548368,Endo
1.6568681686493039,38.390223297895204,1.5054929451316583,323,19.120975883129656,Endo
1.4841971847908244,38.36680170287566,1.4781821684018948,324,20.19907987045517,Endo
1.3142662696772833,38.3215114472806,1.6203526907888686,325,18.535555228813223,Endo
1.2848925433942342,38.17412486327574,1.5100063661905063,326,19.370595200757514,Endo
1.4351254933883815,38.35273940123352,1.4938618910199506,327,19.1752797753297,Endo
1.4674407457153302,38.1400841761617,1.4897984738602257,328,15.872577926501869,Endo
1.5068099102034709,38.22841605476915,1.6935162126393575,329,17.799238251039014,Endo
1.4771389558314987,38.13946114733781,1.700862720353037,330,16.948185849501897,Endo
1.61621961817031,38.07789821958917,1.8065815379964956,331,19.17877278711087,Endo
1.6416857096311852,38.06065959370239,1.7854748873951733,332,20.764943284144326,Endo
1.6818543913461306,38.09144916523318,1.7670549603010062,333,20.909378481700926,Endo
1.9007429842622265,38.09998327785983,1.678758771400996,334,18.19004778617536,Endo
1.8361485590548285,38.132788727086094,1.7578796680215838,335,20.08240716420532,Endo
1.7440185000734445,37.976892749813935,1.7578796680215838,336,21.318300528385766,Endo
1.7943846858733636,38.07058573199303,1.922678219214577,337,21.783228582297617,Endo
1.739200842481563,38.11028702258824,2.06163547189153,338,21.151011837753178,Endo
1.598662800753873,38.11550426672712,2.06163547189153,339,16.249649906906207,Endo
1.6753856762096409,38.09804521394258,2.021699820392141,340,21.368001422476436,Endo
1.6525967702774005,38.10213634100787,2.0315943244291894,341,17.303848909863888,Endo
1.619619060237788,38.05957178481013,1.9657754651690211,342,19.16862263229217,Endo
1.6083912827582016,38.00759779130057,1.7948173253713866,343,16.336025105764712,Endo
1.447556627989406,38.24924711205426,1.8383966003590317,344,22.150647667089487,Endo
1.437241495532363,38.31195086568169,1.893053255512121,345,20.325665636680284,Endo
1.3972582115411936,38.14002751785154,2.00098971930774,346,17.691161055706115,Endo
1.536136206752095,38.310914742181595,1.8303046710233521,347,16.81448459977223,Endo
1.5814199296997185,38.2890263234312,1.685073199756995,348,20.03736843746592,Endo
1.6542131335610473,38.43242054215461,1.7412930589990554,349,17.1028050743493,Endo
1.8292948653671948,38.29661598865211,1.673869363841574,350,19.76327057639061,Endo
1.6226489380876876,38.161040748773566,1.673869363841574,351,20.3103774576584,Endo
1.6560513573215474,38.112734681940175,1.5469761674152616,352,21.0627470908072,Endo
